x1,x2,y
-1.814916207,0.313015591,yes
1.420935411,0.690897585,yes
-2.003664111,0.892828874,yes
-1.836378721,0.168121895,yes
-1.358879698,0.741721555,yes
-1.322055286,0.538877451,yes
1.410657996,-0.145196473,yes
1.259917823,-0.336264552,yes
-0.62812815,0.449572542,yes
-0.581641972,-1.763730672,yes
0.78441058,-1.035773599,yes
-0.599949265,-1.215132856,yes
-2.391266354,-0.38004005,yes
0.815332836,-0.451733403,yes
0.287567001,-1.571564784,yes
-0.283254307,-0.650897276,yes
0.035440891,-1.137029507,yes
1.148067861,-0.046923014,yes
1.102220736,1.027690256,yes
-2.315918526,1.83987226,yes
-0.010564051,-1.758461606,yes
-0.08965594,-1.075347273,yes
-1.2945258,0.70686624,yes
-0.039140437,-2.148049177,yes
-2.215220673,1.285635121,yes
-0.905047144,-1.553375096,yes
0.16886983,-0.670449314,yes
-1.600636876,0.672350511,yes
2.458152495,0.76789538,yes
-2.294572165,0.698022265,yes
-2.196464732,0.822442487,yes
1.342468276,1.158393861,yes
-1.387630351,0.002773862,yes
0.277798362,-1.080196359,yes
-1.955268895,1.181632729,yes
0.550831194,-0.871100483,yes
0.190204454,-0.844757689,yes
-0.482558877,-0.717710837,yes
0.196174626,-0.815659695,yes
1.672509267,-0.044486481,yes
-0.076596579,-1.520492215,yes
2.128330734,0.528276894,yes
-0.214340329,-1.203428135,yes
-1.796766977,0.82816369,yes
0.019064696,-0.564350681,yes
-1.39172442,0.984954973,yes
1.922958308,0.878004365,yes
0.783933239,-1.058790913,yes
1.678152673,0.570135718,yes
1.704186111,-0.584863051,yes
-0.036684921,-1.805116436,yes
-2.719521382,0.832469651,yes
2.275294584,0.002803182,yes
1.751315265,0.876675181,yes
-2.038457009,0.985123653,yes
0.929030723,-0.263909934,yes
1.217928755,0.027345472,yes
0.006279175,-1.209880573,yes
0.405979482,-0.148885584,yes
-1.927317692,0.958772056,yes
0.91911765,0.406600928,yes
-0.22039804,-1.149800176,yes
-0.143942005,-0.769448045,yes
-2.979683113,0.502321382,yes
1.628246114,0.539303035,yes
1.334948306,0.589629952,yes
-0.561679194,-1.25683005,yes
-0.126661697,-1.183530218,yes
1.571405704,0.083492759,yes
-1.632684817,0.356483677,yes
-1.518222563,0.531441034,yes
-1.702148484,0.068982487,yes
1.848606949,0.251916532,yes
1.206603087,0.5204108,yes
1.317468136,-0.325622816,yes
1.059279524,0.08351294,yes
1.698535195,-0.355168735,yes
-0.119154587,-0.346334665,yes
0.567301041,-1.312170731,yes
-1.971489981,0.696288514,yes
-0.655151547,-1.514463997,yes
-1.560865981,0.739052953,yes
-2.390551386,0.740341246,yes
-0.362279456,-1.622168478,yes
-1.533290371,0.308237704,yes
-0.128626972,-1.350437685,yes
0.627572143,0.460567465,yes
1.737988038,0.432689404,yes
-0.489732834,-0.623471961,yes
1.486902089,0.626011321,yes
-2.334936256,0.144629056,yes
-0.1869667,-1.821999091,yes
1.5299384,0.251684756,yes
-2.319209847,0.685565386,yes
-0.307215087,-1.293388365,yes
0.571577422,-0.109254647,yes
1.910571122,0.016094236,yes
-0.72324716,-1.67230052,yes
-1.792030746,1.055050544,yes
1.206143398,-0.056079669,yes
-0.005865904,-1.671142913,yes
0.813931686,-0.788865063,yes
0.346979193,-0.358108461,yes
-0.349625007,-1.239843834,yes
-0.380315105,-1.766060893,yes
1.755722111,0.59692286,yes
0.369080636,-1.478774659,yes
0.909425271,0.577396671,yes
-2.15338318,0.462028497,yes
0.860153738,-0.044823273,yes
-0.51855598,-1.107306462,yes
0.236046544,-1.37406167,yes
0.388575505,-1.100781689,yes
1.100768127,-0.142133716,yes
-2.35466455,0.137918402,yes
0.975607762,-0.165684071,yes
0.79731904,0.220195476,yes
0.180109769,-1.293920827,yes
-1.769316308,1.383817216,yes
-1.297340596,0.297829308,yes
-2.08407929,1.368950351,yes
-0.100467532,-1.04526801,yes
0.224889233,-0.389029667,yes
1.691530578,0.32928884,yes
-1.672442555,0.806499656,yes
0.996636514,0.236747646,yes
1.584865763,-0.20341968,yes
-1.626801457,0.157110649,yes
0.514908873,0.140745802,yes
0.611312591,-0.94813381,yes
0.048367195,-1.201207791,yes
-1.91598816,0.449609381,yes
0.224550451,-0.689518029,yes
2.019922316,0.349992657,yes
0.293046123,-0.947392145,yes
-1.288245949,0.804367914,yes
1.089875542,0.483132013,yes
0.849809164,0.139019623,yes
0.165570408,-1.020529313,yes
-1.969095232,0.947783758,yes
-0.164633503,-1.002801958,yes
1.166300553,0.861479837,yes
-1.49017172,0.489038835,yes
0.422346286,-1.416593056,yes
-1.679845225,0.636585605,yes
0.923285208,0.735677174,yes
-2.084736891,0.472301774,yes
-2.748244837,0.187161335,yes
-2.536180839,1.316336604,yes
1.690590548,0.746153348,yes
0.638147355,0.697954036,yes
1.215035389,0.474871778,yes
-1.13528861,0.268419033,yes
0.636726207,0.477136275,yes
1.734308374,0.203488679,yes
-0.478935764,-0.325229173,yes
-0.054896965,-1.169933167,yes
1.600293433,0.263849654,yes
-1.311671445,0.311776662,yes
1.428214243,-0.023617602,yes
0.014939748,-0.910181529,yes
1.628695191,0.621898423,yes
0.976552421,0.824087557,yes
-0.341894523,-0.992485582,yes
0.568793431,-0.304992716,yes
1.601598068,-0.013690278,yes
1.138267761,-0.002132025,yes
1.444517858,-0.111623725,yes
1.209405352,-0.246868245,yes
0.418065109,-1.411504419,yes
1.128230096,0.066259357,yes
0.383827332,-1.284413397,yes
1.305393245,0.761865807,yes
0.29840303,-1.37444851,yes
-0.78864244,0.969159071,yes
0.558974209,-0.951454787,yes
-0.407881123,-0.913168252,yes
1.342519548,0.791772035,yes
-1.979763429,0.875219996,yes
-0.352452386,-1.805266268,yes
-1.990751695,0.555585712,yes
1.196788011,0.77602373,yes
1.501943181,-0.034566314,yes
0.254269036,-0.566819632,yes
-1.410633455,1.250337681,yes
-1.869552848,1.835198368,yes
0.595622657,-1.125869822,yes
-1.920471707,0.627282286,yes
1.346084032,0.601126364,yes
-1.420577559,0.839979149,yes
1.203406601,0.17831656,yes
0.105833302,-0.863455186,yes
-1.373304784,0.918878922,yes
-1.553655641,0.10206651,yes
1.855918537,-0.019251466,yes
0.243863739,-1.494833027,yes
-2.030192043,0.91759802,yes
-1.602932909,0.980515792,yes
-1.439812794,1.005798817,yes
-1.829797386,1.599433782,yes
1.392743243,0.313464975,yes
-1.006995629,1.721347412,yes
-1.659127591,0.905183506,yes
0.428852529,-0.858383285,yes
1.380855898,-0.274416507,yes
0.287028345,-0.14414091,yes
0.353206671,-1.029617074,yes
0.005621838,-1.545291335,yes
-1.516338844,0.421280985,yes
-0.134485969,-0.815229126,yes
1.534077821,0.081590788,yes
0.466717639,-0.880338154,yes
1.214944244,-0.116199879,yes
-2.007262086,0.850752988,yes
1.667953213,0.222304158,yes
1.768264012,-0.018384875,yes
-0.267296514,-1.319272614,yes
-2.113909924,1.608084206,yes
-1.932653227,0.852673359,yes
0.445647884,0.359096222,yes
0.273148642,-0.527659694,yes
1.179559377,0.585011691,yes
1.733531165,-0.059107838,yes
0.311652825,-1.170751564,yes
1.011895599,0.54737344,yes
-0.560039505,-1.158246467,yes
0.911498576,-0.188887299,yes
1.578743943,0.50187176,yes
0.735890046,0.481833539,yes
-2.445630935,0.766947735,yes
1.188328925,0.616052562,yes
1.802851854,0.375708366,yes
-1.874240434,0.982215376,yes
0.77084144,-0.130752539,yes
-1.959756895,0.803978598,yes
-0.067854032,-0.405346037,yes
0.054133203,-0.706722947,yes
0.152323658,-1.790568073,yes
1.964999088,-0.125863978,yes
-0.154027163,-0.411213387,yes
0.016275237,-1.300906074,yes
1.372601154,0.118181405,yes
0.190928827,-1.835781239,yes
0.353112229,-0.933458506,yes
-1.634776423,0.569369861,yes
-2.070528147,0.740853975,yes
-1.180106389,-1.272677073,yes
0.405632531,-1.575799544,yes
-0.672671445,1.379587643,yes
-0.197680802,-1.616550221,yes
-0.356252595,-1.716284511,yes
-1.782136193,0.70818317,yes
-0.541213132,-0.966122529,yes
-0.763262075,-1.087812259,yes
-0.341634768,-0.834982484,yes
-1.482748697,1.153702556,yes
0.066787016,-1.12584105,yes
-0.962496946,-0.993975314,yes
-0.132632246,-1.461907938,yes
0.38406055,-1.217404594,yes
-0.499655147,-1.276416926,yes
-0.45530182,-1.496504889,yes
-0.919401015,-0.360555865,yes
-2.371121014,0.365220838,yes
-1.696397988,0.959646972,yes
1.197678325,-1.274620623,yes
0.046261817,-1.991844089,yes
-0.961532897,1.487172787,yes
1.24084365,0.130339792,yes
-1.920407665,0.663102708,yes
-1.980664353,0.610694121,yes
-1.353428785,0.80919655,yes
-0.732788162,-0.685144784,yes
-2.037750404,0.193256514,yes
-1.522970787,0.098245489,yes
0.810230761,0.513537747,yes
-2.037201923,1.86354512,yes
-0.601495394,-1.476695832,yes
0.941045513,0.196068015,yes
0.177892333,-0.496731379,yes
0.036756806,-1.652801295,yes
-0.873356961,-1.734204417,yes
-1.696306358,1.398298262,yes
1.696753113,0.343182761,yes
-0.10487256,-0.774461397,yes
-1.315008581,0.779046786,yes
1.463109053,-0.440063096,yes
-0.014907589,-0.509238466,yes
-0.107262237,-1.189139458,yes
-0.310098563,-1.362385414,yes
-0.101387409,-0.672508719,yes
-0.233999269,-1.115212279,yes
1.919931938,0.295203412,yes
-1.984248338,-0.001823743,yes
-2.008767073,0.342496583,yes
-1.957682133,0.476653127,yes
-1.353405115,0.267073021,yes
1.704348832,-0.037974215,yes
-0.193961255,-1.320752207,yes
1.804825573,-0.275399628,yes
2.043410159,0.815769472,yes
-1.242023788,1.288585107,yes
-0.204040903,-1.351790198,yes
1.45783162,-0.71447452,yes
0.519536108,-0.025798094,yes
-1.873293773,1.229449904,yes
-2.267986577,0.898021408,yes
1.655717581,-0.81825861,yes
0.193417792,-1.680902873,yes
-2.480703052,0.924795561,yes
-1.558888219,0.76428829,yes
1.475137923,-0.350020843,yes
1.489888788,0.245410227,yes
0.931919448,0.503928329,yes
-2.282951735,0.883464628,yes
-0.319012461,-1.046167873,yes
0.025517364,-1.459227442,yes
1.158497163,0.189458601,yes
1.61608963,0.002770338,yes
1.492550318,0.400895367,yes
0.114675374,-0.738566601,yes
0.276633759,-0.924895989,yes
-1.675794169,0.264924182,yes
-1.304268955,0.658561018,yes
-0.355315149,-1.274980247,yes
1.402652171,0.726304172,yes
-1.976593754,1.223840962,yes
1.758145972,0.515318417,yes
-1.904493937,-0.16219614,yes
-1.729442974,1.085628142,yes
0.369998637,-2.036255927,yes
0.112684419,-1.329767021,yes
-0.265589313,-1.165916215,yes
0.228270803,-1.35361724,yes
0.403856658,-0.505045354,yes
-2.097701289,0.591226152,yes
-2.310058889,0.564908378,yes
-2.488982081,1.343280892,yes
-0.517214159,-1.186346565,yes
-0.742128483,-0.850957539,yes
1.808362311,0.722404088,yes
0.371060704,-1.214492396,yes
-1.810881686,1.68544776,yes
-2.111027369,1.004493166,yes
-0.093733307,-0.655296316,yes
-0.884624571,-0.859786594,yes
-2.137745379,0.774135326,yes
-0.063745245,-0.725266303,yes
-1.811746754,0.277154769,yes
-1.387605949,0.296130248,yes
-1.162868639,1.30404532,yes
1.156204683,-0.034512412,yes
0.255871388,-1.437036574,yes
-0.303663603,-0.876066266,yes
1.736337659,0.57332084,yes
2.055424938,0.697652942,yes
0.793468974,0.887551764,yes
-2.394459859,0.935619378,yes
0.201714958,-1.629565768,yes
-1.876924382,0.334583907,yes
1.025072138,0.619981906,yes
-1.41973376,1.249325045,yes
1.686183692,0.26575696,yes
1.212612694,-0.111244127,yes
-0.705628115,-2.034710014,yes
1.764861083,0.460757809,yes
-0.108690136,-0.649383781,yes
-0.247547041,-1.232974642,yes
1.942629949,0.492188577,yes
0.787637434,-0.007795784,yes
1.920711551,0.454525902,yes
0.848000726,-0.94178396,yes
-2.713948721,1.191472722,yes
0.444246066,-0.518146194,yes
1.773979974,0.345530968,yes
-0.046976928,-0.897757553,yes
1.137635778,0.717179334,yes
-0.111515179,-1.197657342,yes
-0.469268098,-0.873866166,yes
1.469406721,0.35718917,yes
-0.985414327,-0.782818327,yes
-0.058451334,-0.963587637,yes
-2.137898086,0.909489,yes
-0.68942725,-1.307208072,yes
-1.783992079,0.720945494,yes
0.345542419,-1.027117406,yes
0.241607171,-1.068235591,yes
-1.77425221,0.567198386,yes
-1.140008445,0.928760363,yes
-1.679911984,0.950841102,yes
1.291775607,0.944681454,yes
-1.735621546,1.079719296,yes
1.124818385,-0.014335206,yes
-0.483417046,-1.290918408,yes
1.90701689,0.857755158,yes
-1.219126862,0.976563573,yes
2.235242039,-0.307313209,yes
-0.11413175,-1.655226895,yes
0.403908393,-1.046003583,yes
1.367545731,0.543643003,yes
-0.127675387,-1.06602768,yes
-0.739563435,0.964144398,yes
1.748943605,0.991929043,yes
0.374530678,-2.24618167,yes
0.787545081,-0.574353093,yes
-0.071574511,-1.308232027,yes
1.964784719,0.485009334,yes
0.249103731,-0.611716037,yes
0.541817829,-0.094280683,yes
1.373675036,0.282501623,yes
1.283753783,0.071874287,yes
-0.648544704,-1.116199377,yes
1.58806162,0.741691428,yes
1.021777157,0.088752226,yes
-0.464914745,-2.401808622,yes
-0.815982607,-1.566712049,yes
-1.920286597,1.013355571,yes
0.645090924,-0.955307467,yes
-1.636971506,0.371126749,yes
-1.355959962,1.033506356,yes
-1.328128848,0.230431784,yes
1.08284861,0.509496495,yes
1.448443545,0.481960417,yes
-1.433600666,1.055100931,yes
0.646633252,0.06316191,yes
-0.171167372,-1.82149876,yes
0.426095664,-2.076127905,yes
-0.845301256,0.689752952,yes
1.558675199,0.700247053,yes
0.817930708,-0.171281625,yes
-0.211241735,-0.508716207,yes
0.648383292,-0.403108945,yes
-0.498819963,-0.669457953,yes
-0.989479919,0.43900404,yes
1.261090042,-0.017270889,yes
-1.972573681,0.939832659,yes
-0.40014285,-0.634087834,yes
1.34318904,0.147482748,yes
-0.163863566,-0.951096542,yes
0.61704626,-0.393492397,yes
-0.079653876,-1.361406685,yes
0.74157032,0.206421312,yes
-2.241018384,1.241767226,yes
-1.983480571,1.246097252,yes
-2.412290965,1.123883971,yes
-0.433618797,-1.211357331,yes
-1.604102215,1.105045634,yes
0.889606978,-0.19625423,yes
-2.232321088,0.398192496,yes
1.433600074,0.123329128,yes
-0.71657272,-0.959506369,yes
1.152778511,-0.371072903,yes
0.631091225,-1.128591551,yes
0.663930544,0.69740128,yes
-0.21981903,-0.877324976,yes
1.0552969,0.272308267,yes
1.177575053,0.796123988,yes
-0.607064893,-1.24862626,yes
-0.503391689,-1.913083928,yes
-0.797526835,-1.291870782,yes
0.172311454,-0.635374112,yes
-2.041715491,0.682199451,yes
1.458175436,0.268682421,yes
0.382311519,-1.37313137,yes
-0.149177573,-1.064283278,yes
1.98639378,0.281807146,yes
0.838926469,0.648615926,yes
-0.873417169,-0.931721749,yes
-1.907182097,0.291202572,yes
-0.347397309,-1.75109732,yes
0.311788729,-0.812088085,yes
0.982103358,-0.085945166,yes
-0.428758242,-1.274398087,yes
1.499757968,-0.014008558,yes
-1.677446873,0.75871555,yes
0.550595398,-1.565608609,yes
0.44151937,-1.54142495,yes
-0.204678944,-1.390681317,yes
1.178873063,0.428880777,yes
-1.280505171,1.341061482,yes
-1.836748508,0.979367637,yes
1.450575925,0.514575688,yes
1.282131729,0.618228159,yes
0.056886855,-0.707642789,yes
-1.625991511,-0.103763111,yes
-0.493505733,-1.482245233,yes
0.66967487,-1.427575489,yes
-1.443070912,0.439202653,yes
-2.3445012,1.08963091,yes
-2.445034777,0.267318577,yes
-1.646957122,0.236389705,yes
-2.013373233,0.748211957,yes
0.802746091,0.754556007,yes
-0.611628692,-0.670511994,yes
1.411178998,0.177825035,yes
0.951501404,0.351885117,yes
0.193904982,-0.629131433,yes
1.324326975,-0.229441154,yes
-0.311300318,-0.793074384,yes
-1.047484986,0.306100322,yes
1.546402723,0.561952139,yes
0.731653791,-0.625972616,yes
0.31884342,-0.870086501,yes
-1.449902605,0.9995556,yes
-1.712854793,1.010650188,yes
-0.082617558,-2.20924224,yes
1.751188069,0.008132934,yes
-1.832906709,0.881160141,yes
0.253007966,-0.455090713,yes
1.34758733,-0.112056908,yes
-1.804920832,1.234264954,yes
1.465118167,0.291416709,yes
0.605650957,-0.000763108,yes
1.529408852,0.268516737,yes
0.486382057,-0.76541016,yes
-2.221914926,0.550554273,yes
-1.124718565,-0.669414359,yes
1.865449944,0.974384285,yes
-1.921586853,0.295014244,yes
-1.333234806,0.960387991,yes
-1.44223827,0.694073438,yes
0.952914605,0.118020829,yes
-1.550811281,1.021642722,yes
1.099086702,-0.08927773,yes
-1.584778709,0.294539895,yes
-1.702504173,0.759691663,yes
1.980219375,0.233970202,yes
-1.832821672,0.832496622,yes
1.375905211,-0.094361883,yes
0.843686556,0.684462713,yes
-1.663526908,1.387040557,yes
2.168994657,1.279530724,yes
-1.256212412,0.282593257,yes
1.633818272,0.193623579,yes
-2.196696993,1.031308831,yes
-1.804195988,0.967164498,yes
-0.501763916,-1.465574466,yes
0.944692042,0.245309196,yes
0.938525848,0.494079649,yes
0.073195812,-1.270135808,yes
0.538000636,-0.040830886,yes
1.641158534,0.711225126,yes
0.440998011,-0.658092612,yes
-1.991890164,0.524521259,yes
-0.196109252,-1.067615266,yes
-0.27325621,-1.337427362,yes
1.422139371,0.00560416,yes
-2.346814158,0.387785948,yes
-0.259388377,-1.574620739,yes
-1.480217075,1.439375193,yes
-1.080711779,0.654830449,yes
0.671882476,0.355832098,yes
-0.433650876,-1.904381763,yes
-2.142155091,0.44218311,yes
-1.481289612,1.661838038,yes
-1.4852039,0.518249367,yes
-0.152715316,-0.592753184,yes
-1.283778389,-1.301727657,yes
1.799161446,0.780301969,yes
1.097622759,0.216707642,yes
-0.474299591,-1.37078974,yes
0.163599235,-1.195729461,yes
-1.767020305,-0.457218361,yes
-1.62264588,0.52172658,yes
-2.292303362,0.323718062,yes
1.833476002,1.09576156,yes
-1.437344337,0.569299581,yes
1.154494847,-0.293318268,yes
1.671853488,-0.416376625,yes
-0.364049929,-1.134661711,yes
-2.227465847,0.606700461,yes
-0.142215907,-0.65173009,yes
-1.10413814,-0.10875299,yes
-2.075717888,0.533308758,yes
0.386582717,-1.090625544,yes
-0.132120515,-0.644580572,yes
-1.380359298,0.75044073,yes
-0.651344879,-1.880091043,yes
-1.896186591,0.286132761,yes
-1.167949778,-0.025156102,yes
1.513896792,-0.31235419,yes
0.002460074,-0.599075168,yes
-1.796745021,0.409710213,yes
1.468488077,-0.073303921,yes
-1.94973028,0.615481963,yes
-0.170562878,-1.428176678,yes
2.077301294,-0.002262771,yes
-0.082194774,-1.653306609,yes
0.516134177,-0.898280244,yes
1.470730846,0.064741002,yes
-1.775396318,0.464678563,yes
1.765768651,0.407514709,yes
-1.938349774,1.752909932,yes
-0.66400862,-0.534182991,yes
-2.312068681,1.053776848,yes
-0.372629339,-1.075667102,yes
0.619183227,-0.375406169,yes
-0.060428305,-1.16931331,yes
-2.031608174,0.131550528,yes
-0.004793902,-1.161263866,yes
1.135602947,0.918349742,yes
0.900918782,0.146473276,yes
0.449687208,0.755703015,yes
-1.985886377,0.417121214,yes
-2.157858018,0.29924962,yes
-1.108220274,1.027889574,yes
-1.720539066,1.537243482,yes
-2.003383491,0.624456864,yes
1.244480228,0.330229482,yes
-2.210504159,0.531666528,yes
1.854088008,-0.321596028,yes
-0.808610147,-1.633111038,yes
-2.115472979,1.058620752,yes
-2.026875985,1.114433978,yes
1.548955219,0.545773654,yes
1.66668747,0.905474693,yes
-0.362167045,-1.407110604,yes
-2.003592282,-0.196509453,yes
1.442120786,0.60795276,yes
0.843609555,-0.25145227,yes
0.255629012,0.116009227,yes
-0.058361957,-1.008598655,yes
-1.879376817,0.633802802,yes
-2.047295622,1.072739656,yes
0.235412496,-0.73154569,yes
-1.367005744,0.827297197,yes
-0.413007474,-0.602809091,yes
0.135010052,-1.644531591,yes
1.323710468,1.058467791,yes
1.146100478,0.369817188,yes
1.007801296,-0.071842448,yes
-0.809285068,0.592883803,yes
0.505856299,-1.340382904,yes
-1.402980781,1.304522729,yes
1.095618067,-0.127678359,yes
-2.141779229,0.774878436,yes
-1.285153666,0.40503918,yes
-1.277291012,0.698473527,yes
0.412049646,-1.612657321,yes
-0.499051314,-1.838959525,yes
-0.191856247,-1.415108598,yes
1.710690854,0.223682577,yes
-1.736197725,0.684339608,yes
-0.455654545,-1.143280051,yes
-0.589297973,-1.12994792,yes
0.119027681,-0.082904214,yes
-1.831105192,1.365295349,yes
-1.209607927,0.755369956,yes
-0.502441865,-0.741548542,yes
-2.425666277,0.208311346,yes
-0.126621687,-1.466219175,yes
-2.262914357,0.681799904,yes
1.316917965,0.035538975,yes
-2.038324926,0.803927046,yes
1.468924762,0.058165704,yes
1.718646529,0.1007349,yes
-0.226831644,-0.483159074,yes
0.550676424,-0.922373146,yes
-1.455998781,0.418126703,yes
-1.73554169,0.98317674,yes
1.64408542,-0.239599337,yes
-1.726703658,1.380549101,yes
1.849805872,0.140354643,yes
-1.166681103,0.997314185,yes
-0.66814717,-1.619805043,yes
0.324382428,-1.246498752,yes
1.477807692,-0.192232357,yes
-2.43778477,-0.113076425,yes
0.093265803,-0.99918683,yes
-1.748921984,0.591241974,yes
-1.378602087,1.114955361,yes
0.480012851,-1.189665822,yes
1.58508919,0.648683708,yes
1.263459072,0.17652728,yes
0.365606516,-1.027801804,yes
-1.428724207,0.744570106,yes
0.066396482,-1.080980898,yes
0.739532338,-0.232376588,yes
1.744414271,-0.069214147,yes
-0.37082388,-1.095783801,yes
-0.705294691,-0.369384171,yes
-1.480751036,0.460600809,yes
-0.916975332,0.248669028,yes
1.932722645,0.81091475,yes
0.910619584,0.363174893,yes
0.389118498,-1.199680496,yes
-1.80509481,0.84929741,yes
-0.242877979,-3.01327627,yes
-1.571060593,0.894935979,yes
-0.516520917,-1.126039243,yes
0.214222169,-1.461245075,yes
0.247320198,-0.72729283,yes
0.142283587,-1.440705022,yes
-0.308209222,-0.838398143,yes
-1.772397082,1.050459679,yes
0.285300242,-1.69033882,yes
-1.670826315,0.072935485,yes
-1.154313973,-1.797839082,yes
1.923626084,0.904397444,yes
-2.294519208,1.202062041,yes
0.432419087,-0.623111787,yes
-1.958956011,1.307814075,yes
0.098997672,-1.355986023,yes
-1.318990304,0.81486194,yes
0.111786401,0.82802489,yes
0.147304528,-1.26143473,yes
1.84644798,-0.294605558,yes
0.058962655,-0.65993462,yes
-1.426354028,0.883195981,yes
0.070303336,-1.172225836,yes
0.147165326,-0.689874319,yes
-1.552542565,0.743008974,yes
1.85421955,0.42486571,yes
0.657462807,-0.444104195,yes
1.010528866,-0.252752229,yes
-0.022697472,-0.832490303,yes
1.958670381,0.226162446,yes
1.966312451,0.563232057,yes
0.241453515,-0.609176128,yes
2.034940313,0.85756563,yes
1.601129405,0.7541548,yes
0.977443199,-0.751948339,yes
-1.900632413,0.96724965,yes
-2.06879369,1.069757128,yes
1.52130542,1.045626893,yes
-1.323678007,1.745643382,yes
1.283544494,0.528541453,yes
-0.174003083,-1.189444845,yes
-0.95951049,-1.379930116,yes
1.362996491,0.461766862,yes
1.886033516,0.854766734,yes
-0.326006636,-1.419708071,yes
0.552926539,-1.600284281,yes
0.853783432,0.762056331,yes
-0.201878109,-1.191470358,yes
-0.981115463,0.136168901,yes
1.138026541,0.48945678,yes
-1.684917785,0.666766371,yes
-1.633902594,0.355774791,yes
-0.265647079,-0.696013806,yes
0.913615964,0.327475998,yes
-0.373484694,-1.478839478,yes
-1.754763585,0.387809744,yes
-0.667684071,-1.716418837,yes
0.770412981,-0.682279927,yes
0.678903734,0.83076667,yes
-0.167285054,-2.147222998,yes
-1.449994932,0.949277037,yes
0.089880907,-1.292392186,yes
-1.860771372,1.150271352,yes
-2.671711702,0.516151633,yes
-2.048072429,0.277599769,yes
-1.724014689,0.658051577,yes
-1.987779375,1.084573184,yes
-1.550965826,-0.181124943,yes
2.1956187,0.188269359,yes
-0.287623131,-0.62741382,yes
-1.596333029,0.228170534,yes
-0.199487463,-0.851070912,yes
-1.789402213,0.961377182,yes
-1.336040699,0.961103513,yes
-0.181674229,0.430265955,yes
1.767259626,0.244174128,yes
0.295135444,-0.466359833,yes
-0.027640577,-0.785378397,yes
0.254915253,-0.595148904,yes
0.998546359,0.833967809,yes
-1.488108066,1.709623821,yes
-2.153796125,0.183473703,yes
0.45511956,-0.909783675,yes
1.923507195,0.000111624,yes
1.249989097,-0.375606521,yes
-1.541271686,0.643167811,yes
1.715936861,-0.135716441,yes
0.135276873,-0.994647796,yes
1.097031686,1.154363045,yes
-0.77802995,-0.924285445,yes
-1.259017559,0.372463997,yes
-1.803309785,0.564427517,yes
0.379382103,-0.778867726,yes
-0.665566638,-1.391692264,yes
-1.853172573,-0.424966211,yes
0.29150524,-0.890128523,yes
1.385302377,0.393295339,yes
-0.505991938,-0.766739007,yes
2.055002958,0.325721105,yes
0.831067486,-0.70573985,yes
0.402650631,0.001645893,yes
-1.699304993,0.38762954,yes
-0.040247669,-0.414829618,yes
1.633714024,0.510079165,yes
-1.934400338,1.466896815,yes
1.388188751,0.992858146,yes
-1.261539426,0.720376459,yes
-2.361101349,1.074045596,yes
0.27857729,-0.72482477,yes
-1.023422852,1.080287717,yes
1.605035158,0.59729081,yes
-0.205934261,-0.711335136,yes
-2.020608801,1.590656161,yes
-1.209586563,-0.101351739,yes
0.178261761,-0.974783227,yes
-0.850157771,-1.053337693,yes
-2.5240797,0.708995797,yes
-2.252936778,0.514231702,yes
1.038619872,-0.028031913,yes
1.83850695,0.369566575,yes
0.338466356,-1.538402925,yes
-2.126281019,0.184151764,yes
0.373770013,-0.596262206,yes
-1.729685522,0.876015333,yes
-1.56794406,1.161098777,yes
-0.540853473,-1.043787009,yes
1.492596276,0.761774905,yes
-0.024226081,-1.304518763,yes
-2.426430339,0.413835926,yes
-2.273728445,0.582917307,yes
0.937079789,-0.369715747,yes
-2.040994215,0.604373931,yes
0.528353757,0.450712686,yes
-1.516633368,0.324471865,yes
0.575110071,-1.254346243,yes
-1.395869119,0.470314603,yes
-0.454773603,-1.822180165,yes
-2.124318282,-0.060175239,yes
1.623170487,0.766787734,yes
1.480592889,1.305909476,yes
-1.713733137,0.715535071,yes
-1.536789005,1.02890424,yes
0.792801427,-0.042620762,yes
1.887301335,0.871670949,yes
0.261667081,-1.530782053,yes
-0.447816466,-1.354625711,yes
1.620188415,-0.022331936,yes
0.188706761,-0.297234959,yes
-1.063824445,1.014328438,yes
2.033819434,0.142253558,yes
1.55229344,0.900601885,yes
0.596427595,0.891337373,yes
-1.941607122,0.729189177,yes
-1.435327744,-0.290983468,yes
1.39180541,0.000830812,yes
0.314854368,0.389352338,yes
-1.336621411,0.608696863,yes
-0.078137908,-1.784898525,yes
1.524643461,1.009536681,yes
-0.301085349,-1.420689298,yes
-1.675526609,0.989470691,yes
-1.061006789,-0.504690881,yes
0.242393165,-0.655502083,yes
-0.570789629,-1.103074317,yes
-2.503064348,1.228472031,yes
0.954055212,-0.099174258,yes
-2.050199096,1.200550463,yes
1.126123429,0.678004709,yes
2.277565466,0.06460806,yes
0.884519225,0.435337111,yes
-1.814683553,1.60043806,yes
-1.454270556,-0.019854682,yes
-2.164711843,1.216738627,yes
-0.472328741,-0.5740225,yes
-0.527422988,-1.219120804,yes
-0.51166617,-0.644714987,yes
-2.420108536,0.803796762,yes
1.42189866,0.390730788,yes
0.176478906,-0.756549415,yes
1.453325416,-0.46805091,yes
-0.101783556,-0.106685959,yes
1.373547035,0.016328892,yes
1.361581788,0.925531493,yes
-1.69239502,0.517431505,yes
-1.862504509,1.286562877,yes
-1.949997267,1.028781916,yes
0.542219535,0.670482946,yes
1.053575689,0.040020121,yes
